s,O 7
lk: 12
lk; 19
No: 13
No; 55
f,  842
u,  2125
esh 323
Spe 187
f,' 1
d.' 21
- w 4
- t 5
- u 1
rts 523
- p 4
enf 90
oz. 5
ay! 264
oz, 19
EWI 60
ulw 9
- f 1
- b 3
- c 3
- a 1
- n 3
oz? 3
 ur 81
- m 1
oz: 3
- k 1
- h 1
- i 6
m!Q 1
s.G 5
- T 129
s.E 9
s.B 2
- S 85
- P 49
s.A 1
s.N 1
s.O 9
s.L 7
s.M 4
,A  19
?Ma 1
Ah, 142
s.I 1
- F 70
s.W 4
s.T 2
s.U 1
yco 12
s.S 2
s.P 1
ycl 5
- N 18
m!H 2
yca 5
- M 57
- J 6
Y H 89
- H 56
- I 67
r z 2
s.' 58
ybu 3
oze 105
flo 382
s.  4400
-Ur 1
s.- 10
t;W 1
ozi 4
m!  234
iez 2
-   31
m!- 4
ozy 1
,Al 7
,An 121
-US 1
,Ad 1
fle 412
Guy 3
,Ab 2
,Ac 1
itm 6
ymy 1
fAn 1
Sly 1
,At 2
-UN 1
,Ap 1
IA' 27
,Ar 5
,As 25
wig 23
wif 622
wie 7
wid 147
wic 370
win 1186
wim 19
wil 5523
IA  1295
wiv 74
wit 8774
wis 792
wir 3
wip 37
ON  1129
MEN 271
wix 136
rI' 1
syr 5
e - 1
 AT 1
yme 165
EMB 29
svo 1
wi' 25
t-f 22
IA; 1
dy, 399
i'? 1
guy 1
Gna 1
'ca 2
'ce 3
Y d 2
BAG 12
'ci 1
'ch 1
AVE 14
'cl 53
'co 4
ox! 3
 ju 675
SS. 2
'cr 1
'cu 3
ymn 7
IAM 72
rl' 6
TOR 192
c!R 1
NHo 1
hir 443
TOU 84
n,. 1
IAN 805
TON 642
TOL 220
TOM 55
TOB 169
rt! 86
IAH 1
 va 774
HIR 45
HIS 16
 ve 1346
 vi 1659
IOH 2
 vl 2
 vo 625
ma, 5
 vr 2
 vu 36
IAD 47
Scy 5
HIL 196
HIM 88
HIN 56
HIO 222
nyz 6
r E 169
Scu 3
ULY 93
TO; 1
hho 13
.Tr 1
Dag 1
r D 231
DOU 29
.Th 31
.To 4
.Ta 3
TO  149
c!  15
c!' 1
xqu 12
KEN 177
ndW 4
y-b 28
yrt 3
yNe 1
sMu 1
R,  179
sMo 1
y;  997
Wro 5
nyt 10
sMi 1
EGL 10
EGA 85
sMa 2
-ho 145
RAD 27
RAB 36
RAC 249
-hi 23
RAN 506
-he 133
RGU 40
RAK 22
RAH 6
-ha 77
RAV 7
O l 24
RAT 512
K E 7
RAS 59
-hy 1
rt: 146
LBO 122
IOC 17
RA' 7
RA  292
RA. 1
RA, 22
PHI 142
' n 32
xpl 31
y;f 1
O k 7
oxy 1
y;W 1
y;T 2
y;Y 1
tIn 3
K G 23
y;A 4
Amo 31
y;G 1
y;F 3
y;I 2
y;H 1
y;O 2
u:H 1
OCH 17
OCK 87
OCL 45
hly 133
ec  1
e,A 39
'Ra 2
bim 4
sne 40
hli 4
hle 67
oxs 1
OCU 16
OCT 244
hla 1
r J 237
ym  4
CEN 1102
CEL 355
CET 60
CES 740
CER 41
Pec 2
max 1
CE] 11
CE' 3
ece 796
STO 284
ecc 1
OSW 52
eca 292
CE  863
eco 1159
!Al 3
ecl 66
eck 280
eci 250
ech 548
.,  3
ecu 232
ect 1832
ecs 21
ecr 226
PHR 25
!Ay 1
r L 264
ecy 35
yrm 7
' k 9
'Fr 3
ZAR 6
ask 381
mDe 1
el. 100
'Fi 5
Am, 1
'Fo 27
'Fl 2
yra 226
ui, 5
'Fa 57
 t  3
'Fe 2
rs, 1389
rs- 20
rs. 529
yrc 6
MUS 106
arq 23
cy; 36
cy: 31
l-r 8
l-s 32
rs  3511
rs! 122
 ST 131
yre 32
l-h 35
l-i 1
?Wo 1
cy  298
l-l 13
?Wh 2
rs: 249
rs; 278
?We 1
r,t 2
l-b 43
l-c 22
l-d 22
cy. 43
l-f 32
cy, 131
r,M 1
r,O 1
r,N 2
r,I 2
r,H 2
be, 242
be- 19
r,D 2
r,G 1
be! 23
r,A 4
 Sw 220
 St 661
 Su 388
be: 48
be; 53
 Sh 1444
 Si 1390
 Sn 23
 So 1771
 Sl 95
 Sm 38
r,U 1
r,T 7
r,W 3
 Sa 621
r,P 1
r,S 5
 Se 1608
r,- 96
rso 293
rsh 265
rsi 118
DUN 21
ny; 55
beB 2
rse 2409
r,' 23
beA 1
r,  6708
rsb 1
rsc 16
nMu 1
T,  109
cyg 3
rsy 16
rst 1888
rsu 208
rsw 109
rsp 13
,.  3
beT 2
AS, 33
K O 40
beh 416
rsO 3
rsH 3
beo 2
bel 791
rsK 1
bec 329
rsF 1
bea 1644
bef 725
beg 654
bed 571
bee 824
bez 1
cyB 1
cyA 1
bey 184
 S. 1
rsY 1
kFa 1
ber 1161
bes 1024
bep 3
rsW 2
rsP 2
bew 54
bet 1107
aw? 15
Dex 2
py: 3
py; 12
aw; 24
aw: 27
py? 2
aw. 42
aw- 9
aw, 105
py, 34
py- 4
py. 13
aw' 33
CUS 548
aw! 8
aw  669
ur' 224
ur  11968
ur! 46
cym 2
ur, 391
ur- 29
ur. 182
[Re 66
p.H 3
p.K 1
p.L 1
' b 78
;Te 1
ur? 44
ur: 57
ur; 67
awy 19
pyr 5
ny- 14
aws 136
awr 11
n?Q 1
urT 1
awn 204
awl 59
awk 18
n?R 2
awi 34
awh 130
p.  337
awe 68
awd 145
awc 4
urY 1
awa 855
urd 465
ure 2793
urf 41
urg 240
ura 459
urb 85
urc 189
url 105
urm 31
urn 1306
uro 49
urh 4
uri 550
urk 61
urt 1048
e-m 33
urv 77
urw 2
urp 446
urq 3
urr 129
urs 2589
bun 111
bia 42
ury 319
urz 2
buo 2
b-b 1
b-c 1
wov 3
b-f 1
b-g 3
ngB 1
'Ol 2
ngL 1
JUN 4
EPH 216
ngO 2
b-n 1
LIF 102
z!  6
Iab 1
ngT 3
ngU 1
ngW 3
K U 4
JUL 263
b-t 3
ngS 1
ng] 51
e-j 7
f!  84
ngd 141
nge 2702
ngf 10
CUL 69
nga 72
ngb 69
wol 62
ngl 952
ngm 97
sh: 30
sh; 44
ngh 97
woo 319
sh? 28
ngt 202
ngu 640
e-v 12
bud 45
ngr 233
ngs 1381
sh, 210
ngy 8
sh. 168
mga 1
LIO 171
shT 2
Pla 180
eFr 1
tbr 7
b-- 3
tbi 1
eFi 1
M,  41
lsh 41
tbo 20
eFo 4
tba 2
eFa 1
Usu 4
tbe 3
shM 1
shp 1
shr 218
ng' 308
ng  11518
ng! 148
shw 2
ng, 1584
ng- 237
ng. 910
L'a 1
LIV 186
sha 4767
shc 2
she 2821
shf 13
dpo 4
shi 1092
ng? 261
shl 30
shm 112
ng: 370
sho 3021
ke. 164
ke- 14
ke, 418
ke' 68
' Y 7
LIS 100
L J 1
ke! 49
ke  6246
ke? 50
ke; 69
ke: 63
o'd 24
x;  18
yr' 4
x;' 1
lup 3
MET 124
lur 39
lus 524
lut 215
 PU 118
lux 16
.I  10
Obi 1
Amp 2
adr 7
ISB 89
hI  1
lua 2
lub 36
luc 229
lud 67
lue 118
lug 19
OHN 225
luk 2
lul 13
lum 111
lun 134
luo 21
ken 465
kem 1
kel 64
kei 3
kef 2
kee 653
ked 491
kec 1
kea 3
lsE 1
uus 2
key 80
kew 29
Esc 13
ket 245
kes 860
ker 285
kep 102
keO 1
uum 2
Lip 3
.In 1
D'S 3
.If 3
lsO 1
keW 1
;Co 1
APT 84
ksa 2
s h 4588
s i 3905
s j 154
s k 413
ot, 810
s m 4176
ot. 362
s o 4531
ot  9389
s a 7574
s b 3298
s c 2358
Lon 177
s e 1194
s f 3248
s g 1541
Lor 1121
s y 1576
ot: 148
ot; 192
Lov 126
Low 5
ot? 144
s p 2098
s q 170
s r 1079
s s 4664
s t 9597
s u 781
s v 566
s w 3817
s H 293
s I 1294
s J 49
s K 96
An  260
s M 270
s N 83
s O 267
Gol 15
s A 726
s B 264
s C 314
s D 193
lsT 1
s F 215
s G 109
yal 342
s [ 6
r   19
OO, 1
s P 202
s Q 24
yag 29
yaf 1
s T 819
s U 54
s V 27
s W 367
oth 5639
oti 263
Lo  2
otk 1
otl 71
otm 7
oto 28
s   44
ota 56
otb 5
otc 22
ote 681
otf 2
s ' 265
-So 11
oty 8
s : 2
ANG 150
CIM 7
-Si 2
-Sh 3
otp 5
-Se 3
ots 176
ott 261
otu 4
-Sa 1
otw 23
And 7745
inl 75
Ang 115
,Cr 1
otN 1
e:- 17
otA 1
Ann 68
Ano 140
otE 1
Anj 17
Ant 380
ya, 2
ya. 1
APH 16
,Ca 3
,Co 6
otS 1
otT 1
r!L 1
otW 1
wki 3
Yon 26
Yok 2
CIU 238
Shr 25
ub, 6
ub- 3
You 2375
Yor 241
wkw 4
Shu 8
Gor 7
PPA 42
e:' 25
zy  23
D's 1
zy. 2
zy, 4
'm  22
PPO 18
o-b 7
 ED 434
ec, 1
wo. 10
Shy 19
du! 2
PPY 1
ibs 18
ae: 1
kl' 1
wk, 1
dUn 3
k:S 1
wk  5
ANS 161
r ' 193
wk' 1
wk: 1
biq 3
'mi 2
'mo 29
'ma 10
sbu 88
ANY 66
DAL 2
'my 1
'mu 7
NNo 1
i S 2
oal 33
i W 3
OCC 9
TIT 215
TIU 194
u Y 2
TIP 193
ksh 11
eo. 7
TIL 8
TIM 283
TIN 302
TIO 820
i F 1
eo- 1
i D 1
Shi 6
TID 11
-ti 60
TIG 22
TIA 351
i r 1
i s 3
i p 5
i v 2
foo 967
NNI 4
i u 1
k-- 14
O:  2
hpi 1
NNA 25
ls; 67
i b 2
i c 1
i a 5
i f 5
i g 2
i d 5
i e 3
i j 2
hpo 1
i h 6
Sho 254
i n 1
i o 1
i l 4
i m 2
k-F 2
o-a 3
DAR 181
k-M 1
dy: 67
wto 1
NN  1
DA] 1
k-g 1
k-f 7
k-e 4
w-  1
k-c 6
k-b 14
k-a 16
xsu 1
k-o 2
k-n 6
k-m 3
k-l 6
k-k 1
SQU 1
k-h 10
k-w 13
k-v 3
VY  18
 t, 1
k-s 12
k-r 7
GS' 1
k-p 10
xsh 1
GS, 13
VY, 1
ubt 328
a-k 1
a-m 23
a-l 4
a-o 6
a-n 4
EET 33
a-c 15
a-b 17
a-d 34
a-g 5
a-f 17
a-y 1
it] 1
EEN 695
cyl 1
EEK 1
Wav 1
a-p 12
a-s 17
a-r 7
a-t 2
a-w 16
a-v 4
ROI 157
ROK 138
ROL 174
' K 15
RON 518
ROO 16
ROB 22
ROC 70
ROD 76
LLU 150
tgo 8
-va 13
LLI 80
LLO 615
-ve 8
LLC 6
-vi 23
LLA 196
ROS 738
ROT 171
LLE 439
-vo 19
LL; 1
K'S 4
a-- 3
dui 6
RO  326
ERP 8
RO' 5
LL, 15
LL  216
LL' 1
Puc 18
K's 3
M S 30
dun 34
k:  251
ULI 330
APE 108
ULO 46
n-v 2
n-w 7
n-t 11
L D 19
ea- 51
ea, 258
n-p 8
or? 78
ea! 6
ea  142
HIT 10
ea' 8
n-f 16
n-g 16
n-d 13
Lus 5
n-b 25
n-c 23
ea? 7
n-a 18
n-n 2
,I  16
n-l 46
n-m 15
n-k 6
n-h 14
n-i 13
M Q 1
n-T 1
ULA 26
FE  7
sO, 2
In, 4
Lux 4
ULE 135
n-K 1
att 1289
g-M 3
eah 1
eak 2137
FEE 8
eam 344
eal 1001
p'  2
ean 1194
FEN 27
eac 1144
eab 55
ead 2877
eag 111
eaf 106
sOS 1
FEU 111
FER 228
NY  362
eap 223
eas 2834
n-- 79
eau 278
eat 4271
eav 2138
dma 61
lso 46
dme 46
sOf 4
eaA 1
dmi 137
sOl 1
sOn 2
e:T 4
.'W 1
sOu 1
dmu 52
ph, 42
w-p 3
 UR 27
w-v 2
 UL 93
L i 1
R's 20
' C 46
AQU 88
hn  126
l-e 9
lRe 1
hn' 4
eor 60
 Ut 5
 Up 367
hn, 70
 Ur 18
 Us 27
 Ul 20
 Um 1
 Un 480
eop 276
Lun 1
L o 3
hn; 11
hn: 9
hn? 11
e:I 8
0.  1
rqu 27
w-m 14
LA, 14
-'G 1
nup 22
oa? 2
T.' 9
DWA 210
M [ 10
T.  4
ERY 1
ULl 1
hne 226
Jov 98
w-d 10
;fo 2
HWE 5
w-f 13
MS. 1
hns 3
Dwe 4
w-e 2
e:C 1
RTO 7
MS  30
nn- 1
NYZ 26
ilc 12
AGN 1
L l 1
up. 77
up, 140
up- 10
aud 227
aug 1118
auf 22
up' 1
aum 4
aul 397
up  903
aun 228
up? 8
aus 713
aur 39
up: 37
aut 382
auv 3
aux 13
BY  266
RIL 71
M G 17
EUS 243
ERE 5
Joh 279
?QU 16
up] 2
upo 1551
upl 70
OX' 1
fhi 1
uph 86
I.M 1
fhe 1
OX  44
M D 7
upe 57
fha 1
Ker 1
it- 24
upy 3
upw 13
upt 144
au: 1
upr 46
ups 29
upp 309
me' 78
neM 1
me! 272
me  10901
neH 1
neI 1
me- 50
me, 3221
neD 1
me. 1341
neB 1
:If 6
ne] 1
:In 1
neW 2
me? 420
neU 1
 G, 1
me; 615
me: 524
nen 117
neo 3
nel 120
nem 301
R ' 15
nei 273
nef 59
neg 81
ned 775
eDi 1
neb 2
eDo 2
Pub 23
nea 454
nez 5
nex 183
ney 334
nev 976
new 847
net 261
neu 20
ner 1192
nes 3167
nep 45
neq 8
mee 443
med 634
meg 5
mef 27
mea 1051
R D 35
R G 74
R F 57
mem 484
mel 376
R K 18
men 3452
mei 3
R L 113
R O 76
R N 141
R Q 2
met 812
mew 50
R R 13
R U 12
R T 362
mes 1519
mer 1044
R Y 56
R [ 48
mex 1
ne. 683
orn 1306
ne, 1150
ne- 41
R e 2
R d 3
dym 1
meB 2
R i 4
ne' 364
meO 2
HID 8
meI 4
] t 3
ne  4854
ne! 150
dri 401
ne? 156
meW 3
R r 1
ne: 252
sjo 8
dro 463
 ib 3
dra 519
dre 824
NGH 185
 2s 2
St. 9
ori 365
] c 1
 2d 1
UNG 14
nug 3
hy- 2
d?E 1
N Y 67
EIT 7
.O, 3
ERL 150
Il  2
.O  3
WHI 10
LA  410
HAT 9
Tit 91
lwi 7
lwo 1
RCU 151
lwa 75
ERM 102
Ste 61
Sta 323
or- 18
Sto 57
Sti 85
u V 1
Stu 14
t!W 1
Tir 1
Str 135
NID 61
N [ 44
 2. 1
.OP 34
Sty 4
.OS 12
Til 220
.On 1
i;  4
;Ex 1
xhi 11
xho 5
Tin 1
Apr 13
Due 7
ra! 4
.Ou 1
App 60
E N 165
E O 335
E L 52
E M 121
E J 8
E K 11
E H 401
E I 911
E F 113
E G 62
E D 58
E E 63
E B 123
E C 69
m-s 3
E A 337
Lit 7
m-l 2
Liv 47
-QU 1
orP 1
E X 13
Lis 16
E V 361
E W 262
E T 247
E U 13
E R 20
E S 186
E P 75
E Q 6
E o 8
E l 1
Tig 5
orO 1
E f 9
Co- 1
E d 1
E e 1
E b 2
orL 1
osu 7
E a 57
II' 3
' - 1
M K 1
Rho 7
Kat 158
E w 4
E t 3
hs? 5
Rhe 10
E s 5
Apo 32
ovu 1
8d. 1
ovy 1
m-- 33
ova 10
ove 5035
ovi 283
ovo 171
ga, 1
,My 9
All 458
Alm 28
Ali 22
E & 1
E ' 25
,Im 2
Ale 85
Alb 47
,Mu 2
E   71
Ala 326
,Mi 1
W'S 3
,Mo 4
,Ma 9
Alt 42
Ape 25
Alr 8
,Me 1
Alp 5
yHA 1
,In 8
N Q 2
 Gn 1
ATE 89
Inh 6
wun 1
wum 2
ATC 29
PRE 2
-,  1
JOS 1
u P 4
JOU 4
-ju 13
e's 2010
e'r 8
PRO 323
ATA 2
PRI 465
e'v 2
e't 133
ISS 46
Daz 1
e'n 3
e'l 521
JOH 225
nn: 1
Bus 9
e'e 450
e'd 15
FAL 518
ARB 140
 GU 213
ATH 252
dWe 2
dWh 4
ATI 476
S,  524
dWo 1
'om 10
'ol 1
'on 3
e'? 8
gs- 5
'oc 1
'ob 1
UVE 13
?Yo 4
tTh 12
tTo 10
'ou 3
'ot 5
e'! 1
vy- 8
'or 3
II, 15
Wou 307
Wot 2
ISL 11
Wor 114
;   1
SS, 18
Woo 16
Won 9
; ' 227
Woe 13
:La 1
SS' 1
SS  763
AY, 4
Cot 5
is; 146
is: 174
 zo 7
is? 230
gsW 1
 ze 42
Cov 17
 za 2
Rue 1
nje 12
Coy 1
SNU 6
NLE 28
is. 285
is- 34
is, 768
is! 81
is  23615
is' 160
NLO 1
; p 77
; q 5
; r 45
; s 425
; t 1213
; u 37
; v 24
; w 746
; y 343
isT 1
; a 2211
; b 800
; c 136
; d 81
; e 66
; f 876
; g 138
; h 479
; i 369
; j 9
; k 23
; l 201
; m 205
; n 253
; o 253
; P 84
; Q 5
; R 53
; S 304
; T 904
; U 25
xur 18
; W 531
iss 838
; Y 173
isq 7
isp 492
Agr 18
isu 86
ist 1819
isk 14
; A 1687
isi 336
; C 74
iso 530
isn 8
; F 622
isl 149
isc 594
; I 1235
isa 157
; K 19
; L 111
; M 202
; N 183
; O 235
gy' 1
gy  18
gy. 1
gy, 4
yBu 1
Ote 1
Coi 2
y?- 1
 ka 1
gy? 3
gy; 1
gy: 1
y?  618
z-m 3
ECA 30
-tr 38
LT, 1
NG- 1
wk. 1
-tw 6
ECI 16
ECH 1
-th 125
ofs 23
-to 64
RME 1
-ta 36
s.Q 2
-te 15
BBO 20
,bu 1
gyo 1
gym 4
on] 1
gyv 11
;go 1
gyp 66
LN  2
ARK 243
] o 1
y?W 1
y?V 1
u D 11
y?R 5
y?Q 2
y?O 1
y?M 1
y?L 1
 Pr 943
N E 156
y?H 6
y?F 2
y?C 1
ty, 663
ty- 39
ty. 400
. y 1
'B  1
. t 10
. w 5
h;A 1
ty  2289
ty! 84
. s 2
. r 1
. m 5
. l 2
. o 1
ty? 80
. i 9
. h 1
ty: 115
ty; 131
. d 1
. f 3
. a 7
h;W 3
h;T 1
. b 2
. Y 508
do, 253
do- 3
. U 110
. T 2995
. W 1533
do! 20
. Q 320
do' 96
. S 2384
. R 924
. M 1687
. L 1584
. O 1110
. N 619
. I 2017
do? 68
. K 1228
. J 301
. E 3732
. D 1566
. G 1246
. F 1765
. A 2516
. C 2515
. B 2350
tyl 17
tyn 3
tyo 3
. 9 1
tyi 8
'Ba 2
!Ex 12
'Bl 4
tyg 2
. 1 1
vez 5
tyc 1
!Ea 1
'Bu 12
ipo 18
. ' 141
typ 3
.   823
tyr 132
!En 3
doi 97
don 1324
sAn 3
dol 123
dom 417
dob 2
doc 83
h;  480
dof 6
dog 211
dod 1
doe 371
doz 41
dox 8
LBA 75
sAs 7
dos 351
dop 19
tyW 1
dov 41
dow 1135
dot 873
dou 434
 We 1936
Spa 44
TTH 1
 Wa 634
 Wo 464
 Wh 7445
 Wi 2031
ipm 3
 Wr 56
EAS 65
 Wy 3
]Th 1
 WE 70
 WA 259
ba? 1
N C 51
]Ta 1
aos 4
 WH 10
 WI 113
kul 41
ba  10
ba! 3
ba. 5
Y's 8
ba, 6
euc 8
ulz 1
TOP 3
URG 40
wd: 3
V's 2
bav 1
baw 78
bat 377
bau 11
bar 430
bas 481
bap 4
bay 34
baf 5
bag 46
bad 203
bae 7
bab 117
bac 439
baa 1
ban 840
bal 202
MOR 190
bak 18
bai 58
d'c 1
om! 19
om  3798
om' 73
d'e 3
d'h 1
om. 97
nju 183
om, 185
d's 687
d't 2
d'u 3
om; 22
om: 39
om? 40
Eff 2
O j 5
d'A 4
Run 35
Bon 21
Rum 4
Rub 2
un: 11
un; 15
Ruf 1
Rug 15
Rud 4
un? 8
un  355
un! 6
un' 12
Rus 16
-St 3
un, 104
un- 8
un. 42
omb 228
oma 871
d'! 2
unT 1
omf 287
ome 7364
omi 615
IS, 18
omo 40
omn 6
omm 1018
oml 5
oms 123
omr 5
omp 974
omw 18
omu 3
omy 13
d'? 7
?Si 1
unq 14
unr 70
uns 486
unt 3023
unu 27
unv 13
unw 114
?Sa 1
uny 12
?Se 4
omM 1
una 144
unb 81
unc 620
und 2663
une 859
unf 118
ung 811
unh 89
uni 178
unj 28
unk 283
unl 153
unm 65
unn 230
uno 22
RKE 4
Ut, 1
:Go 4
:Ge 1
eBe 4
ai. 1
s:- 13
R.' 1
eBu 1
IMB 7
eBy 1
ytr 1
cy? 13
sag 172
dLi 1
Uti 1
dLo 1
B S 3
saf 290
GES 24
Utt 3
sly 167
slu 45
rnm 31
slo 104
sli 180
wdi 2
sle 632
sla 588
Nak 4
Nai 1
Nan 11
x?H 1
Nam 15
Nar 4
Nas 2
Nap 30
Nav 11
Nat 53
Nau 4
Naz 1
z-v 5
Nay 525
rnc 2
lqu 1
,wh 2
P,  5
Int 118
;Gi 1
kir 23
kip 15
kit 35
 4. 1
;Gr 1
w,W 1
kin 3397
kim 3
.MA 20
kic 11
kib 6
..  1
kie 10
kid 3
ALI 480
x?  10
N p 3
.My 1
SEP 1
.Me 1
K a 31
.Ma 3
.Mo 2
cy! 17
hMa 1
yei 1
-co 120
kog 1
,O' 3
yeo 15
yen 2
yea 380
yeb 8
yed 95
,O, 1
op; 8
yey 1
y.O 2
op  343
op! 8
op, 52
op- 7
yes 827
yer 353
yet 1280
yew 6
f-  1
-ci 2
RVE 8
RVI 77
-ch 44
zor 5
ax! 4
ub' 2
NE, 28
zou 3
opt 21
,Oc 1
opp 283
ye, 143
opr 5
ye. 52
ye! 19
ye  440
,On 2
opy 22
ye' 9
,Or 21
ope 923
ye; 29
ye: 24
opa 67
ye? 17
,Ou 6
opl 246
opm 4
U,  6
opo 82
oph 147
opi 162
opk 4
OR. 1
Arr 12
Art 113
Arv 2
opS 1
TGO 1
Ara 8
Arc 14
Ard 7
Are 317
Arg 9
Ari 40
Arm 65
Aro 4
nk: 21
CTO 142
iwa 5
PTI 84
tCo 1
-cr 30
OR  238
ci, 1
'De 8
tCh 1
Tur 94
ya; 1
lbr 2
!ho 1
ALA 89
iwi 5
'Di 1
zur 8
'it 6
'is 4
'ir 1
 JE 34
'if 2
'in 1
'im 3
'il 11
Bob 1
SUF 172
SUL 26
u ' 17
SUS 137
SUR 37
c's 5
D B 98
S.' 4
h K 16
TEL 8
TEM 7
TEN 189
NBR 33
NBU 22
TEX 4
D O 84
TEP 78
TER 1039
TES 624
TEU 161
D L 23
TE, 6
TE- 1
TE  25
AL] 3
w.' 5
ME  9
N d 2
axt 1
D V 2
iqu 93
P a 2
Ink 1
MWE 25
umi 70
zo. 3
fs  77
fs! 1
nkf 40
EAN 60
-ru 15
fs, 28
Aub 1
fs. 10
nkh 2
axa 7
-rh 3
-ri 25
er] 7
-re 39
fs: 7
fs; 5
EAU 18
-ra 16
f:- 1
fs? 1
r.K 9
HOB 5
D f 5
h]  16
HOL 265
HOM 19
D e 1
zo; 1
HOW 3
HOT 112
D d 2
HOR 508
HOS 12
HOP 95
RK, 28
r.O 5
RK. 2
l-S 4
L.' 1
,le 1
id; 82
Wif 19
Wid 48
Wic 1
AMO 73
vee 1
Win 85
Wil 589
Je  8
axo 3
fsp 8
Wiv 2
Wit 1431
Wis 21
axl 2
Wip 5
Ing 8
t w 5083
t v 291
t u 1208
t t 11712
t s 5396
w?H 1
t q 123
t p 1612
N b 3
w?F 1
w?A 1
t z 6
t y 2600
t g 1095
t f 2623
t e 1013
t d 2225
t c 2064
t b 3454
t a 5521
erM 1
t o 4407
t n 2538
t m 4675
t l 1840
w?Q 1
t j 124
t i 5208
t h 5230
t W 360
t V 45
t U 48
t T 810
t S 1107
t R 203
t Q 24
t P 379
t [ 16
sA  1
t Y 66
Tun 11
t G 321
t F 230
t E 187
t D 183
t C 520
t B 306
t A 751
-po 24
t O 248
t N 83
t M 385
t L 336
t K 111
t J 80
t I 2516
t H 371
tnu 3
FIT 24
eru 71
'La 9
'Le 8
t ' 236
OR] 3
R V 4
t   90
L f 1
'Lu 1
dil 90
sCl 1
din 1325
dio 205
'LO 5
did 1652
die 1778
dif 126
dig 205
dia 174
dib 9
dic 247
!KI 6
-pu 12
dix 1
dga 10
diz 8
ALS 518
dit 391
diu 61
div 226
id! 45
dip 10
'LU 1
dir 186
dis 1790
 Yi 19
Gru 23
 Yo 2590
 Ya 4
f;T 1
 Ye 716
ORS 98
f;I 1
Gre 284
Gra 100
Gro 34
f;F 1
Gri 25
tne 332
n!  768
bo; 1
r.- 5
ORO 10
AM. 1
ORL 191
URA 5
n!- 14
DS, 2
bo, 8
bo- 1
bo. 1
AM  346
bo  4
nkT 1
DS  22
ORK 359
n!B 1
-hu 8
rua 18
n!F 2
erb 138
n!E 2
n!K 1
n!H 1
n!I 1
URB 7
kLi 1
n!L 1
n!M 2
n!R 3
ORF 78
n!Q 1
n!T 1
ORG 11
DSE 7
ORD 730
box 31
boy 460
hbo 96
ORE 134
hbi 26
hbe 3
tni 37
n!h 1
bos 176
bot 761
bou 1157
bov 161
bow 177
boi 35
bol 235
bom 26
bon 315
boo 247
f;  237
boa 170
bob 7
erk 61
bod 460
boe 3
bog 7
ayL 1
oo' 45
Baw 47
oo! 29
oo  934
Aba 9
s;m 1
oo, 160
Be  480
oo. 170
ayA 1
Abb 13
RIS 126
ayT 1
ayW 3
LCO 56
RK  569
LlA 1
oo; 67
oo: 72
ul: 39
ul; 34
d!F 1
s;F 2
ayi 155
d!A 1
s;B 1
aye 436
d!M 1
s;N 1
s;I 2
d!I 1
d!K 1
s;T 2
s;W 3
ul. 66
d!R 1
s;R 1
ayt 2
ul  1396
ul! 50
ul' 33
ays 886
ooe 32
ood 4880
Beh 64
Bei 112
d!  830
s;  2228
ooc 10
AUF 58
oom 309
ool 910
Bea 175
Bef 206
ooh 3
ulT 1
Bee 19
oou 1
oot 715
?MA 7
Bey 16
oop 177
ulL 1
oor 992
Ber 41
Bes 144
u;- 6
ulA 1
Bev 1
Bew 12
Bet 98
ooz 8
fly 288
ay, 2011
ay. 584
o-v 1
uls 178
ulp 26
idy 2
flu 59
ay  5886
ult 486
Aug 10
fli 258
ulk 29
ay? 147
uli 149
uln 42
ulo 68
?Me 2
ay: 211
fla 313
ulc 51
m?' 1
ula 192
ulf 28
ulg 42
uld 5232
ule 247
 1. 1
HAI 39
w,O 1
ma? 1
ma  12
ma' 1
nyA 1
z;  6
UKE 606
ma. 1
't  607
't! 38
uab 1
geu 6
Pyr 90
't, 198
't- 5
't. 239
uad 73
nyi 7
nyn 1
nyo 10
nym 25
't: 86
't; 86
V s 1
't? 52
dNe 2
map 13
mas 916
mar 1281
mau 7
mat 773
maw 8
sna 77
may 1674
sno 62
dNo 1
maz 96
Uri 1
sni 5
mac 115
snu 12
'tT 1
mad 1651
mag 243
Urs 9
mai 654
mak 2042
maj 335
mam 13
mal 352
man 5446
ny: 52
'ta 4
[Lo 1
ny? 41
Ede 1
'th 30
'ti 942
Edi 22
HAZ 6
Edm 51
ONB 6
'tr 1
ny. 171
Edw 193
ny, 194
'tw 372
ny  1827
ny! 38
enj 71
lse 829
lsc 45
lsa 9
o't 231
;I  11
;I' 1
o's 278
lsi 41
o'l 1
lst 202
lsu 1
OND 93
URU 3
o'e 402
RMA 110
ONE 217
HAR 729
o'c 47
lsy 6
enp 1
 ab 1191
 ac 1048
 ad 817
 ae 12
 af 958
 ag 1660
 ah 27
 ai 370
 ak 1
 al 5096
 am 2774
 an 24053
 ap 962
 aq 7
 ar 5382
 as 5494
 at 2843
 au 335
 av 98
 aw 1018
 ax 28
 ay 112
 az 3
Oye 1
o'C 1
hOf 1
ls' 17
o'? 3
;In 2
ls  1076
ls! 41
ls. 114
 up 2754
ls, 325
ls- 5
hOv 1
Sha 559
hOu 1
She 597
.CO 1
u B 8
ls? 35
 us 2378
ls: 43
o'  400
;It 5
 a  13398
EBO 9
xli 2
 a' 106
xle 2
 a, 1
 a- 95
i?  1
:Er 1
